Geography,Age_Group,Disease,Average_Prevalence,Max_Prevalence,2018,2019,2020,2021,2022,2023
Clackmannanshire,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Epilepsy,110.33333333333333,165.5,0.0,0.0,165.5,165.5,165.5,165.5
Clackmannanshire,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Asthma,1235.8666666666666,1436.0,1436.0,1151.3,1250.3,1188.4,1237.9,1151.3
Clackmannanshire,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Cancer,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9
Clackmannanshire,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Depression,1438.0666666666668,1696.0,1547.4,1621.7,1696.0,1460.8,1188.4,1114.1
Clackmannanshire,Ages15to24,Diabetes,175.38333333333333,247.6,123.8,123.8,123.8,247.6,247.6,185.7
Clackmannanshire,Ages15to24,Eating Disorder,175.38333333333333,185.7,185.7,185.7,185.7,185.7,185.7,123.8
Clackmannanshire,Ages15to24,Epilepsy,381.7166666666667,433.3,433.3,371.4,371.4,309.5,371.4,433.3
Clackmannanshire,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages25to44,Asthma,1684.75,1728.2,1643.1,1595.2,1728.2,1728.2,1685.6,1728.2
Clackmannanshire,Ages25to44,Atrial Fibrillation,13.300000000000002,26.6,26.6,26.6,0.0,0.0,26.6,0.0
Clackmannanshire,Ages25to44,Cancer,137.33333333333334,159.5,132.9,106.3,132.9,132.9,159.5,159.5
Clackmannanshire,Ages25to44,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),13.300000000000002,26.6,26.6,0.0,26.6,0.0,0.0,26.6
Clackmannanshire,Ages25to44,Coronary Heart Disease (CHD),48.76666666666666,53.2,53.2,26.6,53.2,53.2,53.2,53.2
Clackmannanshire,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages25to44,Depression,4602.266666666666,4716.6,4429.4,4620.9,4599.6,4626.2,4716.6,4620.9
Clackmannanshire,Ages25to44,Diabetes,502.51666666666665,584.9,478.6,478.6,452.0,515.8,584.9,505.2
Clackmannanshire,Ages25to44,Eating Disorder,203.83333333333334,239.3,212.7,186.1,239.3,186.1,186.1,212.7
Clackmannanshire,Ages25to44,Epilepsy,416.53333333333336,452.0,398.8,372.2,452.0,452.0,425.4,398.8
Clackmannanshire,Ages25to44,Heart Failure,17.733333333333334,26.6,26.6,26.6,26.6,26.6,0.0,0.0
Clackmannanshire,Ages25to44,Hypertension,529.95,579.6,436.0,531.7,579.6,563.6,547.7,521.1
Clackmannanshire,Ages25to44,Mental Health,292.4666666666667,345.6,345.6,319.0,292.5,239.3,265.9,292.5
Clackmannanshire,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages25to44,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages25to44,Rheumatoid Arthritis,22.166666666666668,53.2,53.2,0.0,0.0,26.6,26.6,26.6
Clackmannanshire,Ages25to44,Stroke and TIA,35.46666666666667,53.2,53.2,26.6,0.0,26.6,53.2,53.2
Clackmannanshire,Ages45to64,Asthma,2319.566666666666,2410.5,2247.3,2228.6,2340.5,2401.2,2289.3,2410.5
Clackmannanshire,Ages45to64,Atrial Fibrillation,333.3833333333334,373.0,275.1,326.4,349.7,373.0,349.7,326.4
Clackmannanshire,Ages45to64,Cancer,1182.6999999999998,1240.2,1151.6,1207.6,1240.2,1212.2,1133.0,1151.6
Clackmannanshire,Ages45to64,Chronic Kidney Disease (CKD),432.04999999999995,517.5,359.0,345.0,401.0,475.6,494.2,517.5
Clackmannanshire,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),895.9833333333332,927.8,871.9,927.8,899.9,895.2,871.9,909.2
Clackmannanshire,Ages45to64,Coronary Heart Disease (CHD),1124.4333333333334,1165.6,1105.0,1072.4,1105.0,1151.6,1147.0,1165.6
Clackmannanshire,Ages45to64,Dementia,27.183333333333337,46.6,0.0,23.3,23.3,46.6,46.6,23.3
Clackmannanshire,Ages45to64,Depression,5497.799999999999,5646.2,5254.6,5375.8,5520.3,5553.0,5636.9,5646.2
Clackmannanshire,Ages45to64,Diabetes,2237.9833333333336,2359.2,2149.4,2177.4,2205.3,2210.0,2326.6,2359.2
Clackmannanshire,Ages45to64,Eating Disorder,196.6,247.1,158.5,181.8,191.2,186.5,247.1,214.5
Clackmannanshire,Ages45to64,Epilepsy,474.0166666666667,536.2,373.0,466.2,489.6,466.2,536.2,512.9
Clackmannanshire,Ages45to64,Heart Failure,190.38333333333333,209.8,209.8,163.2,186.5,186.5,186.5,209.8
Clackmannanshire,Ages45to64,Hypertension,5226.583333333333,5287.2,5259.2,5207.9,5217.3,5147.3,5240.6,5287.2
Clackmannanshire,Ages45to64,Mental Health,470.1499999999999,489.6,419.6,442.9,489.6,489.6,489.6,489.6
Clackmannanshire,Ages45to64,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages45to64,Palliative Care,19.416666666666668,46.6,0.0,0.0,46.6,46.6,23.3,0.0
Clackmannanshire,Ages45to64,Peripheral Arterial Disease (PAD),256.3999999999999,279.7,279.7,256.4,279.7,233.1,233.1,256.4
Clackmannanshire,Ages45to64,Rheumatoid Arthritis,209.79999999999998,279.7,163.2,163.2,163.2,233.1,256.4,279.7
Clackmannanshire,Ages45to64,Stroke and TIA,543.1833333333334,568.8,536.2,512.9,540.8,536.2,564.2,568.8
Clackmannanshire,Ages5to14,Asthma,1112.5,1174.3,1149.6,1001.2,1174.3,1087.8,1112.5,1149.6
Clackmannanshire,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Diabetes,92.7,123.6,61.8,61.8,61.8,123.6,123.6,123.6
Clackmannanshire,Ages5to14,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Epilepsy,154.50000000000003,247.2,247.2,185.4,123.6,123.6,123.6,123.6
Clackmannanshire,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages65to74,Asthma,2042.8166666666666,2268.5,1840.3,1944.4,1909.7,2071.8,2222.2,2268.5
Clackmannanshire,Ages65to74,Atrial Fibrillation,1466.0500000000002,1550.9,1550.9,1550.9,1481.5,1446.8,1412.0,1354.2
Clackmannanshire,Ages65to74,Cancer,3009.266666666667,3194.4,2777.8,2870.4,3009.3,3032.4,3171.3,3194.4
Clackmannanshire,Ages65to74,Chronic Kidney Disease (CKD),2364.9666666666667,2615.7,2326.4,2152.8,2245.4,2326.4,2615.7,2523.1
Clackmannanshire,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2596.433333333334,2800.9,2800.9,2685.2,2708.3,2673.6,2395.8,2314.8
Clackmannanshire,Ages65to74,Coronary Heart Disease (CHD),3555.183333333333,3726.9,3692.1,3715.3,3726.9,3530.1,3344.9,3321.8
Clackmannanshire,Ages65to74,Dementia,260.43333333333334,347.2,231.5,347.2,231.5,231.5,289.4,231.5
Clackmannanshire,Ages65to74,Depression,4047.0833333333335,4143.5,3935.2,4027.8,4027.8,4074.1,4074.1,4143.5
Clackmannanshire,Ages65to74,Diabetes,4465.650000000001,4560.2,4317.1,4398.1,4513.9,4560.2,4560.2,4444.4
Clackmannanshire,Ages65to74,Eating Disorder,48.23333333333333,115.7,0.0,0.0,57.9,57.9,115.7,57.9
Clackmannanshire,Ages65to74,Epilepsy,395.45,463.0,347.2,405.1,347.2,405.1,405.1,463.0
Clackmannanshire,Ages65to74,Heart Failure,671.3000000000001,810.2,810.2,671.3,694.4,636.6,636.6,578.7
Clackmannanshire,Ages65to74,Hypertension,11932.9,12164.4,12164.4,12152.8,12118.1,11932.9,11689.8,11539.4
Clackmannanshire,Ages65to74,Mental Health,318.29999999999995,347.2,289.4,347.2,347.2,289.4,347.2,289.4
Clackmannanshire,Ages65to74,Osteoporosis,57.9,57.9,57.9,57.9,57.9,57.9,57.9,57.9
Clackmannanshire,Ages65to74,Palliative Care,106.08333333333333,173.6,115.7,173.6,115.7,115.7,57.9,57.9
Clackmannanshire,Ages65to74,Peripheral Arterial Disease (PAD),989.5833333333334,1122.7,1111.1,1122.7,1076.4,925.9,914.4,787.0
Clackmannanshire,Ages65to74,Rheumatoid Arthritis,453.3166666666666,520.8,520.8,520.8,463.0,405.1,463.0,347.2
Clackmannanshire,Ages65to74,Stroke and TIA,1753.4833333333333,1886.6,1886.6,1851.9,1770.8,1747.7,1574.1,1689.8
Clackmannanshire,Ages75to84,Asthma,1525.533333333333,1729.7,1369.4,1315.3,1567.6,1495.5,1729.7,1675.7
Clackmannanshire,Ages75to84,Atrial Fibrillation,2882.883333333333,3243.2,2630.6,2702.7,2864.9,2792.8,3243.2,3063.1
Clackmannanshire,Ages75to84,Cancer,3672.683333333333,4054.1,3531.5,3657.7,3549.5,3477.5,3765.8,4054.1
Clackmannanshire,Ages75to84,Chronic Kidney Disease (CKD),5582.583333333333,6162.2,5405.4,5333.3,5099.1,5585.6,6162.2,5909.9
Clackmannanshire,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),2900.9166666666665,2973.0,2648.6,2955.0,2973.0,2882.9,2973.0,2973.0
Clackmannanshire,Ages75to84,Coronary Heart Disease (CHD),5300.3,5441.4,5441.4,5369.4,5189.2,5315.3,5279.3,5207.2
Clackmannanshire,Ages75to84,Dementia,1162.1833333333334,1261.3,810.8,1207.2,1261.3,1171.2,1261.3,1261.3
Clackmannanshire,Ages75to84,Depression,3045.0333333333333,3387.4,2540.5,2918.9,3063.1,3117.1,3243.2,3387.4
Clackmannanshire,Ages75to84,Diabetes,4846.866666666667,5207.2,4558.6,4684.7,4756.8,4720.7,5153.2,5207.2
Clackmannanshire,Ages75to84,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages75to84,Epilepsy,345.38333333333327,360.4,360.4,360.4,360.4,360.4,270.3,360.4
Clackmannanshire,Ages75to84,Heart Failure,1255.25,1315.3,1225.2,1315.3,1225.2,1207.2,1279.3,1279.3
Clackmannanshire,Ages75to84,Hypertension,14069.066666666666,14864.9,13657.7,13603.6,13927.9,13837.8,14522.5,14864.9
Clackmannanshire,Ages75to84,Mental Health,240.26666666666665,360.4,90.1,90.1,270.3,360.4,360.4,270.3
Clackmannanshire,Ages75to84,Osteoporosis,120.13333333333333,180.2,180.2,90.1,90.1,90.1,90.1,180.2
Clackmannanshire,Ages75to84,Palliative Care,315.35,450.5,270.3,450.5,270.3,360.4,360.4,180.2
Clackmannanshire,Ages75to84,Peripheral Arterial Disease (PAD),1096.1166666666666,1171.2,1171.2,1081.1,1081.1,991.0,1081.1,1171.2
Clackmannanshire,Ages75to84,Rheumatoid Arthritis,480.48333333333335,630.6,360.4,360.4,540.5,450.5,540.5,630.6
Clackmannanshire,Ages75to84,Stroke and TIA,2684.6666666666665,2810.8,2774.8,2702.7,2810.8,2540.5,2630.6,2648.6
Clackmannanshire,Ages85plus,Asthma,1052.95,1504.2,1203.4,902.5,902.5,601.7,1203.4,1504.2
Clackmannanshire,Ages85plus,Atrial Fibrillation,3559.9666666666667,3790.6,3369.4,3429.6,3670.3,3610.1,3790.6,3489.8
Clackmannanshire,Ages85plus,Cancer,4402.333333333333,5174.5,3429.6,4091.5,4392.3,4813.5,5174.5,4512.6
Clackmannanshire,Ages85plus,Chronic Kidney Disease (CKD),9546.733333333335,9927.8,9205.8,9506.6,9807.5,9265.9,9927.8,9566.8
Clackmannanshire,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),2346.5666666666666,2587.2,2226.2,1985.6,2406.7,2346.6,2587.2,2527.1
Clackmannanshire,Ages85plus,Coronary Heart Disease (CHD),6026.883333333334,6498.2,5896.5,5716.0,5956.7,5896.5,6498.2,6197.4
Clackmannanshire,Ages85plus,Dementia,3469.716666666667,3911.0,3309.3,3911.0,3790.6,3429.6,3369.4,3008.4
Clackmannanshire,Ages85plus,Depression,2005.6333333333332,2105.9,1805.1,1805.1,2105.9,2105.9,2105.9,2105.9
Clackmannanshire,Ages85plus,Diabetes,3580.0333333333333,4753.3,3128.8,3008.4,3429.6,3309.3,3850.8,4753.3
Clackmannanshire,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clackmannanshire,Ages85plus,Epilepsy,300.8,300.8,300.8,300.8,300.8,300.8,300.8,300.8
Clackmannanshire,Ages85plus,Heart Failure,1504.2333333333333,1805.1,1805.1,1504.2,1805.1,1203.4,1504.2,1203.4
Clackmannanshire,Ages85plus,Hypertension,15503.416666666666,16245.5,15162.5,15222.6,15403.1,15102.3,15884.5,16245.5
Clackmannanshire,Ages85plus,Mental Health,150.4,300.8,0.0,0.0,0.0,300.8,300.8,300.8
Clackmannanshire,Ages85plus,Osteoporosis,300.81666666666666,601.7,0.0,601.7,300.8,300.8,300.8,300.8
Clackmannanshire,Ages85plus,Palliative Care,802.25,1203.4,902.5,1203.4,902.5,601.7,601.7,601.7
Clackmannanshire,Ages85plus,Peripheral Arterial Disease (PAD),952.6666666666666,1203.4,1203.4,1203.4,902.5,601.7,902.5,902.5
Clackmannanshire,Ages85plus,Rheumatoid Arthritis,300.81666666666666,601.7,300.8,601.7,300.8,300.8,300.8,0.0
Clackmannanshire,Ages85plus,Stroke and TIA,3610.1166666666663,3911.0,3670.3,3309.3,3369.4,3610.1,3911.0,3790.6
Dundee City,Ages0to4,Asthma,222.8333333333333,316.7,281.5,316.7,175.9,140.7,211.1,211.1
Dundee City,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Epilepsy,41.06666666666667,70.4,0.0,0.0,70.4,70.4,35.2,70.4
Dundee City,Ages0to4,Heart Failure,5.866666666666667,35.2,0.0,0.0,0.0,0.0,35.2,0.0
Dundee City,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Asthma,2093.9666666666667,2307.3,2184.0,2237.2,2307.3,2075.5,1873.5,1886.3
Dundee City,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Cancer,19.48333333333333,42.5,42.5,21.3,10.6,21.3,10.6,10.6
Dundee City,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Depression,485.56666666666666,606.1,606.1,586.9,533.8,363.6,410.4,412.6
Dundee City,Ages15to24,Diabetes,239.26666666666665,265.8,244.6,255.2,244.6,212.7,212.7,265.8
Dundee City,Ages15to24,Eating Disorder,261.56666666666666,297.7,270.1,223.3,233.9,297.7,255.2,289.2
Dundee City,Ages15to24,Epilepsy,366.86666666666673,414.7,340.3,372.2,372.2,414.7,372.2,329.6
Dundee City,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Hypertension,21.266666666666666,31.9,21.3,10.6,10.6,21.3,31.9,31.9
Dundee City,Ages15to24,Mental Health,101.0,127.6,95.7,106.3,127.6,74.4,95.7,106.3
Dundee City,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages15to24,Rheumatoid Arthritis,5.3,10.6,0.0,0.0,10.6,10.6,0.0,10.6
Dundee City,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages25to44,Asthma,2051.05,2161.6,1924.5,1959.5,2100.1,2084.4,2076.2,2161.6
Dundee City,Ages25to44,Atrial Fibrillation,6.133333333333333,13.8,4.6,4.6,4.6,13.8,9.2,0.0
Dundee City,Ages25to44,Cancer,202.96666666666667,220.6,206.8,193.0,197.6,202.2,197.6,220.6
Dundee City,Ages25to44,Chronic Kidney Disease (CKD),1.5333333333333332,4.6,4.6,4.6,0.0,0.0,0.0,0.0
Dundee City,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),54.35,64.3,55.1,59.7,50.5,46.0,50.5,64.3
Dundee City,Ages25to44,Coronary Heart Disease (CHD),24.53333333333333,32.2,32.2,18.4,23.0,32.2,13.8,27.6
Dundee City,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages25to44,Depression,2051.65,2123.0,2123.0,2087.2,2079.8,2042.2,2004.5,1973.2
Dundee City,Ages25to44,Diabetes,494.88333333333327,560.6,445.7,445.7,464.1,506.4,546.8,560.6
Dundee City,Ages25to44,Eating Disorder,223.04999999999998,239.9,211.4,229.8,216.0,211.4,239.9,229.8
Dundee City,Ages25to44,Epilepsy,481.8833333333334,505.5,474.2,468.7,459.5,487.1,496.3,505.5
Dundee City,Ages25to44,Heart Failure,1.5333333333333332,4.6,0.0,0.0,0.0,0.0,4.6,4.6
Dundee City,Ages25to44,Hypertension,479.9166666666667,541.3,430.1,466.0,504.6,456.8,480.7,541.3
Dundee City,Ages25to44,Mental Health,425.0833333333333,459.5,427.4,409.0,418.2,418.2,418.2,459.5
Dundee City,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages25to44,Peripheral Arterial Disease (PAD),0.7666666666666666,4.6,0.0,0.0,4.6,0.0,0.0,0.0
Dundee City,Ages25to44,Rheumatoid Arthritis,22.23333333333333,32.2,23.0,18.4,18.4,18.4,23.0,32.2
Dundee City,Ages25to44,Stroke and TIA,42.15,59.7,27.6,36.8,36.8,46.0,59.7,46.0
Dundee City,Ages45to64,Asthma,3050.066666666666,3167.6,2913.5,2991.9,3075.0,3069.1,3083.3,3167.6
Dundee City,Ages45to64,Atrial Fibrillation,351.23333333333335,391.8,326.5,350.2,338.4,344.3,356.2,391.8
Dundee City,Ages45to64,Cancer,1454.1833333333332,1476.9,1409.3,1461.5,1465.1,1476.9,1467.4,1444.9
Dundee City,Ages45to64,Chronic Kidney Disease (CKD),350.63333333333327,406.0,391.8,406.0,344.3,290.9,314.6,356.2
Dundee City,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1529.3666666666668,1599.2,1537.5,1571.9,1599.2,1526.8,1460.3,1480.5
Dundee City,Ages45to64,Coronary Heart Disease (CHD),1328.9166666666667,1393.8,1393.8,1366.5,1319.0,1307.2,1320.2,1266.8
Dundee City,Ages45to64,Dementia,12.850000000000001,23.7,11.9,17.8,23.7,5.9,11.9,5.9
Dundee City,Ages45to64,Depression,2919.2833333333333,2965.8,2829.2,2887.4,2938.5,2965.8,2956.3,2938.5
Dundee City,Ages45to64,Diabetes,2758.2000000000003,2948.0,2673.7,2712.9,2699.8,2712.9,2801.9,2948.0
Dundee City,Ages45to64,Eating Disorder,147.41666666666666,166.2,100.9,136.5,160.3,160.3,160.3,166.2
Dundee City,Ages45to64,Epilepsy,692.7333333333332,704.0,667.2,694.5,704.0,687.4,699.3,704.0
Dundee City,Ages45to64,Heart Failure,201.81666666666663,219.6,190.0,178.1,219.6,201.8,201.8,219.6
Dundee City,Ages45to64,Hypertension,6089.416666666667,6330.4,6330.4,6282.9,6169.0,5947.0,5863.8,5943.4
Dundee City,Ages45to64,Mental Health,752.5166666666665,778.8,715.9,750.3,745.6,757.5,767.0,778.8
Dundee City,Ages45to64,Osteoporosis,13.866666666666669,17.8,17.8,11.9,11.9,17.8,11.9,11.9
Dundee City,Ages45to64,Palliative Care,19.783333333333335,29.7,17.8,11.9,11.9,29.7,23.7,23.7
Dundee City,Ages45to64,Peripheral Arterial Disease (PAD),285.93333333333334,320.6,314.6,320.6,314.6,261.2,249.3,255.3
Dundee City,Ages45to64,Rheumatoid Arthritis,247.36666666666665,273.1,237.5,231.5,225.6,243.4,273.1,273.1
Dundee City,Ages45to64,Stroke and TIA,807.5500000000001,833.5,771.7,786.0,797.8,833.5,824.0,832.3
Dundee City,Ages5to14,Asthma,1616.5666666666666,1763.8,1763.8,1651.6,1741.3,1505.8,1480.6,1556.3
Dundee City,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages5to14,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dundee City,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
